# time, velocity, voltage, acceleration, goal, lastError
1.110000, 0.985265, 12.000000, 0.886921, 6.283185, 5.297921
1.120000, 0.994223, 12.000000, 0.886923, 6.283185, 5.288963
1.130000, 1.003181, 12.000000, 0.886925, 6.283185, 5.280005
1.140000, 1.012139, 12.000000, 0.886926, 6.283185, 5.271047
1.150000, 1.021097, 12.000000, 0.886928, 6.283185, 5.262089
1.160000, 1.030055, 12.000000, 0.886930, 6.283185, 5.253131
1.170000, 1.039013, 12.000000, 0.886931, 6.283185, 5.244173
1.180000, 1.047971, 12.000000, 0.886933, 6.283185, 5.235215
1.190000, 1.056929, 12.000000, 0.886935, 6.283185, 5.226257
1.200000, 1.065887, 12.000000, 0.886937, 6.283185, 5.217299
1.210000, 1.074845, 12.000000, 0.886938, 6.283185, 5.208341
1.220000, 1.083803, 12.000000, 0.886940, 6.283185, 5.199383
1.230000, 1.092761, 12.000000, 0.886942, 6.283185, 5.190424
1.240000, 1.101719, 12.000000, 0.886943, 6.283185, 5.181466
1.250000, 1.110677, 12.000000, 0.886945, 6.283185, 5.172508
1.260000, 1.119635, 12.000000, 0.886947, 6.283185, 5.163550
1.270000, 1.128593, 12.000000, 0.886949, 6.283185, 5.154592
1.280000, 1.137552, 12.000000, 0.886950, 6.283185, 5.145634
1.290000, 1.146510, 12.000000, 0.886952, 6.283185, 5.136675
1.300000, 1.155468, 12.000000, 0.886954, 6.283185, 5.127717
1.310000, 1.164426, 12.000000, 0.886955, 6.283185, 5.118759
1.320000, 1.173385, 12.000000, 0.886957, 6.283185, 5.109801
1.330000, 1.182343, 12.000000, 0.886959, 6.283185, 5.100842
1.340000, 1.191301, 12.000000, 0.886961, 6.283185, 5.091884
1.350000, 1.200259, 12.000000, 0.886962, 6.283185, 5.082926
1.360000, 1.209218, 12.000000, 0.886964, 6.283185, 5.073968
1.370000, 1.218176, 12.000000, 0.886966, 6.283185, 5.065009
1.380000, 1.227134, 12.000000, 0.886967, 6.283185, 5.056051
1.390000, 1.236093, 12.000000, 0.886969, 6.283185, 5.047092
1.400000, 1.245051, 12.000000, 0.886971, 6.283185, 5.038134
1.410000, 1.254010, 12.000000, 0.886973, 6.283185, 5.029176
1.420000, 1.262968, 12.000000, 0.886974, 6.283185, 5.020217
1.430000, 1.271927, 12.000000, 0.886976, 6.283185, 5.011259
1.440000, 1.280885, 12.000000, 0.886978, 6.283185, 5.002300
1.450000, 1.289844, 12.000000, 0.886979, 6.283185, 4.993342
1.460000, 1.298802, 12.000000, 0.886981, 6.283185, 4.984383
1.470000, 1.307761, 12.000000, 0.886983, 6.283185, 4.975425
1.480000, 1.316719, 12.000000, 0.886985, 6.283185, 4.966466
1.490000, 1.325678, 12.000000, 0.886986, 6.283185, 4.957508
1.500000, 1.334636, 12.000000, 0.886988, 6.283185, 4.948549
1.510000, 1.343595, 12.000000, 0.886990, 6.283185, 4.939591
1.520000, 1.352553, 12.000000, 0.886991, 6.283185, 4.930632
1.530000, 1.361512, 12.000000, 0.886993, 6.283185, 4.921673
1.540000, 1.370471, 12.000000, 0.886995, 6.283185, 4.912715
1.550000, 1.379429, 12.000000, 0.886997, 6.283185, 4.903756
1.560000, 1.388388, 12.000000, 0.886998, 6.283185, 4.894797
1.570000, 1.397347, 12.000000, 0.887000, 6.283185, 4.885839
1.580000, 1.406305, 12.000000, 0.887002, 6.283185, 4.876880
1.590000, 1.415264, 12.000000, 0.887003, 6.283185, 4.867921
1.600000, 1.424223, 12.000000, 0.887005, 6.283185, 4.858962
1.610000, 1.433182, 12.000000, 0.887007, 6.283185, 4.850004
1.620000, 1.442140, 12.000000, 0.887009, 6.283185, 4.841045
1.630000, 1.451099, 12.000000, 0.887010, 6.283185, 4.832086
1.640000, 1.460058, 12.000000, 0.887012, 6.283185, 4.823127
1.650000, 1.469017, 12.000000, 0.887014, 6.283185, 4.814168
1.660000, 1.477976, 12.000000, 0.887015, 6.283185, 4.805210
1.670000, 1.486935, 12.000000, 0.887017, 6.283185, 4.796251
1.680000, 1.495893, 12.000000, 0.887019, 6.283185, 4.787292
1.690000, 1.504852, 12.000000, 0.887021, 6.283185, 4.778333
1.700000, 1.513811, 12.000000, 0.887022, 6.283185, 4.769374
1.710000, 1.522770, 12.000000, 0.887024, 6.283185, 4.760415
1.720000, 1.531729, 12.000000, 0.887026, 6.283185, 4.751456
1.730000, 1.540688, 12.000000, 0.887027, 6.283185, 4.742497
1.740000, 1.549647, 12.000000, 0.887029, 6.283185, 4.733538
1.750000, 1.558606, 12.000000, 0.887031, 6.283185, 4.724579
1.760000, 1.567565, 12.000000, 0.887032, 6.283185, 4.715620
1.770000, 1.576524, 12.000000, 0.887034, 6.283185, 4.706661
1.780000, 1.585483, 12.000000, 0.887036, 6.283185, 4.697702
1.790000, 1.594442, 12.000000, 0.887038, 6.283185, 4.688743
1.800000, 1.603401, 12.000000, 0.887039, 6.283185, 4.679784
1.810000, 1.612360, 12.000000, 0.887041, 6.283185, 4.670825
1.820000, 1.621320, 12.000000, 0.887043, 6.283185, 4.661866
1.830000, 1.630279, 12.000000, 0.887044, 6.283185, 4.652907
1.840000, 1.639238, 12.000000, 0.887046, 6.283185, 4.643947
1.850000, 1.648197, 12.000000, 0.887048, 6.283185, 4.634988
1.860000, 1.657156, 12.000000, 0.887050, 6.283185, 4.626029
1.870000, 1.666115, 12.000000, 0.887051, 6.283185, 4.617070
1.880000, 1.675075, 12.000000, 0.887053, 6.283185, 4.608111
1.890000, 1.684034, 12.000000, 0.887055, 6.283185, 4.599151
1.900000, 1.692993, 12.000000, 0.887056, 6.283185, 4.590192
1.910000, 1.701952, 12.000000, 0.887058, 6.283185, 4.581233
1.920000, 1.710912, 12.000000, 0.887060, 6.283185, 4.572274
1.930000, 1.719871, 12.000000, 0.887062, 6.283185, 4.563314
1.940000, 1.728830, 12.000000, 0.887063, 6.283185, 4.554355
1.950000, 1.737790, 12.000000, 0.887065, 6.283185, 4.545396
1.960000, 1.746749, 12.000000, 0.887067, 6.283185, 4.536436
1.970000, 1.755708, 12.000000, 0.887068, 6.283185, 4.527477
1.980000, 1.764668, 12.000000, 0.887070, 6.283185, 4.518517
1.990000, 1.773627, 12.000000, 0.887072, 6.283185, 4.509558
2.000000, 1.782587, 12.000000, 0.887074, 6.283185, 4.500599
2.010000, 1.791546, 12.000000, 0.887075, 6.283185, 4.491639
2.020000, 1.800506, 12.000000, 0.887077, 6.283185, 4.482680
2.030000, 1.809465, 12.000000, 0.887079, 6.283185, 4.473720
2.040000, 1.818425, 12.000000, 0.887080, 6.283185, 4.464761
2.050000, 1.827384, 12.000000, 0.887082, 6.283185, 4.455801
2.060000, 1.836344, 12.000000, 0.887084, 6.283185, 4.446842
2.070000, 1.845303, 12.000000, 0.887086, 6.283185, 4.437882
2.080000, 1.854263, 12.000000, 0.887087, 6.283185, 4.428922
2.090000, 1.863222, 12.000000, 0.887089, 6.283185, 4.419963
2.100000, 1.872182, 12.000000, 0.887091, 6.283185, 4.411003
2.110000, 1.881142, 12.000000, 0.887092, 6.283185, 4.402044
2.120000, 1.890101, 12.000000, 0.887094, 6.283185, 4.393084
2.130000, 1.899061, 12.000000, 0.887096, 6.283185, 4.384124
2.140000, 1.908021, 12.000000, 0.887098, 6.283185, 4.375165
2.150000, 1.916980, 12.000000, 0.887099, 6.283185, 4.366205
2.160000, 1.925940, 12.000000, 0.887101, 6.283185, 4.357245
2.170000, 1.934900, 12.000000, 0.887103, 6.283185, 4.348286
2.180000, 1.943860, 12.000000, 0.887104, 6.283185, 4.339326
2.190000, 1.952819, 12.000000, 0.887106, 6.283185, 4.330366
2.200000, 1.961779, 12.000000, 0.887108, 6.283185, 4.321406
2.210000, 1.970739, 12.000000, 0.887110, 6.283185, 4.312446
2.220000, 1.979699, 12.000000, 0.887111, 6.283185, 4.303487
2.230000, 1.988658, 12.000000, 0.887113, 6.283185, 4.294527
2.240000, 1.997618, 12.000000, 0.887115, 6.283185, 4.285567
2.250000, 2.006578, 12.000000, 0.887116, 6.283185, 4.276607
2.260000, 2.015538, 12.000000, 0.887118, 6.283185, 4.267647
2.270000, 2.024498, 12.000000, 0.887120, 6.283185, 4.258687
2.280000, 2.033458, 12.000000, 0.887122, 6.283185, 4.249727
2.290000, 2.042418, 12.000000, 0.887123, 6.283185, 4.240767
2.300000, 2.051378, 12.000000, 0.887125, 6.283185, 4.231807
2.310000, 2.060338, 12.000000, 0.887127, 6.283185, 4.222848
2.320000, 2.069298, 12.000000, 0.887128, 6.283185, 4.213888
2.330000, 2.078258, 12.000000, 0.887130, 6.283185, 4.204928
2.340000, 2.087218, 12.000000, 0.887132, 6.283185, 4.195968
2.350000, 2.096178, 12.000000, 0.887134, 6.283185, 4.187007
2.360000, 2.105138, 12.000000, 0.887135, 6.283185, 4.178047
2.370000, 2.114098, 12.000000, 0.887137, 6.283185, 4.169087
2.380000, 2.123058, 12.000000, 0.887139, 6.283185, 4.160127
2.390000, 2.132018, 12.000000, 0.887140, 6.283185, 4.151167
2.400000, 2.140978, 12.000000, 0.887142, 6.283185, 4.142207
2.410000, 2.149938, 12.000000, 0.887144, 6.283185, 4.133247
2.420000, 2.158899, 12.000000, 0.887146, 6.283185, 4.124287
2.430000, 2.167859, 12.000000, 0.887147, 6.283185, 4.115327
2.440000, 2.176819, 12.000000, 0.887149, 6.283185, 4.106366
2.450000, 2.185779, 12.000000, 0.887151, 6.283185, 4.097406
2.460000, 2.194739, 12.000000, 0.887152, 6.283185, 4.088446
2.470000, 2.203700, 12.000000, 0.887154, 6.283185, 4.079486
2.480000, 2.212660, 12.000000, 0.887156, 6.283185, 4.070525
2.490000, 2.221620, 12.000000, 0.887158, 6.283185, 4.061565
2.500000, 2.230581, 12.000000, 0.887159, 6.283185, 4.052605
2.510000, 2.239541, 12.000000, 0.887161, 6.283185, 4.043644
2.520000, 2.248501, 12.000000, 0.887163, 6.283185, 4.034684
2.530000, 2.257462, 12.000000, 0.887164, 6.283185, 4.025724
2.540000, 2.266422, 12.000000, 0.887166, 6.283185, 4.016763
2.550000, 2.275382, 12.000000, 0.887168, 6.283185, 4.007803
2.560000, 2.284343, 12.000000, 0.887170, 6.283185, 3.998843
2.570000, 2.293303, 12.000000, 0.887171, 6.283185, 3.989882
2.580000, 2.302264, 12.000000, 0.887173, 6.283185, 3.980922
2.590000, 2.311224, 12.000000, 0.887175, 6.283185, 3.971961
2.600000, 2.320184, 12.000000, 0.887176, 6.283185, 3.963001
2.610000, 2.329145, 12.000000, 0.887178, 6.283185, 3.954040
2.620000, 2.338105, 12.000000, 0.887180, 6.283185, 3.945080
2.630000, 2.347066, 12.000000, 0.887182, 6.283185, 3.936119
2.640000, 2.356027, 12.000000, 0.887183, 6.283185, 3.927159
2.650000, 2.364987, 12.000000, 0.887185, 6.283185, 3.918198
2.660000, 2.373948, 12.000000, 0.887187, 6.283185, 3.909238
2.670000, 2.382908, 12.000000, 0.887188, 6.283185, 3.900277
2.680000, 2.391869, 12.000000, 0.887190, 6.283185, 3.891316
2.690000, 2.400829, 12.000000, 0.887192, 6.283185, 3.882356
2.700000, 2.409790, 12.000000, 0.887194, 6.283185, 3.873395
2.710000, 2.418751, 12.000000, 0.887195, 6.283185, 3.864435
2.720000, 2.427711, 12.000000, 0.887197, 6.283185, 3.855474
2.730000, 2.436672, 12.000000, 0.887199, 6.283185, 3.846513
2.740000, 2.445633, 12.000000, 0.887200, 6.283185, 3.837552
2.750000, 2.454594, 12.000000, 0.887202, 6.283185, 3.828592
2.760000, 2.463554, 12.000000, 0.887204, 6.283185, 3.819631
2.770000, 2.472515, 12.000000, 0.887205, 6.283185, 3.810670
2.780000, 2.481476, 12.000000, 0.887207, 6.283185, 3.801709
2.790000, 2.490437, 12.000000, 0.887209, 6.283185, 3.792749
2.800000, 2.499398, 12.000000, 0.887211, 6.283185, 3.783788
2.810000, 2.508358, 12.000000, 0.887212, 6.283185, 3.774827
2.820000, 2.517319, 12.000000, 0.887214, 6.283185, 3.765866
2.830000, 2.526280, 12.000000, 0.887216, 6.283185, 3.756905
2.840000, 2.535241, 12.000000, 0.887217, 6.283185, 3.747944
2.850000, 2.544202, 12.000000, 0.887219, 6.283185, 3.738983
2.860000, 2.553163, 12.000000, 0.887221, 6.283185, 3.730022
2.870000, 2.562124, 12.000000, 0.887223, 6.283185, 3.721062
2.880000, 2.571085, 12.000000, 0.887224, 6.283185, 3.712101
2.890000, 2.580046, 12.000000, 0.887226, 6.283185, 3.703140
2.900000, 2.589007, 12.000000, 0.887228, 6.283185, 3.694179
2.910000, 2.597968, 12.000000, 0.887229, 6.283185, 3.685218
2.920000, 2.606929, 12.000000, 0.887231, 6.283185, 3.676257
2.930000, 2.615890, 12.000000, 0.887233, 6.283185, 3.667296
2.940000, 2.624851, 12.000000, 0.887235, 6.283185, 3.658334
2.950000, 2.633812, 12.000000, 0.887236, 6.283185, 3.649373
2.960000, 2.642773, 12.000000, 0.887238, 6.283185, 3.640412
2.970000, 2.651734, 12.000000, 0.887240, 6.283185, 3.631451
2.980000, 2.660695, 12.000000, 0.887241, 6.283185, 3.622490
2.990000, 2.669656, 12.000000, 0.887243, 6.283185, 3.613529
3.000000, 2.678618, 12.000000, 0.887245, 6.283185, 3.604568
3.010000, 2.687579, 12.000000, 0.887247, 6.283185, 3.595607
3.020000, 2.696540, 12.000000, 0.887248, 6.283185, 3.586645
3.030000, 2.705501, 12.000000, 0.887250, 6.283185, 3.577684
3.040000, 2.714462, 12.000000, 0.887252, 6.283185, 3.568723
3.050000, 2.723424, 12.000000, 0.887253, 6.283185, 3.559762
3.060000, 2.732385, 12.000000, 0.887255, 6.283185, 3.550800
3.070000, 2.741346, 12.000000, 0.887257, 6.283185, 3.541839
3.080000, 2.750307, 12.000000, 0.887259, 6.283185, 3.532878
3.090000, 2.759269, 12.000000, 0.887260, 6.283185, 3.523916
3.100000, 2.768230, 12.000000, 0.887262, 6.283185, 3.514955
3.110000, 2.777192, 12.000000, 0.887264, 6.283185, 3.505994
3.120000, 2.786153, 12.000000, 0.887265, 6.283185, 3.497032
3.130000, 2.795114, 12.000000, 0.887267, 6.283185, 3.488071
3.140000, 2.804076, 12.000000, 0.887269, 6.283185, 3.479110
3.150000, 2.813037, 12.000000, 0.887271, 6.283185, 3.470148
3.160000, 2.821999, 12.000000, 0.887272, 6.283185, 3.461187
3.170000, 2.830960, 12.000000, 0.887274, 6.283185, 3.452225
3.180000, 2.839921, 12.000000, 0.887276, 6.283185, 3.443264
3.190000, 2.848883, 12.000000, 0.887277, 6.283185, 3.434302
3.200000, 2.857844, 12.000000, 0.887279, 6.283185, 3.425341
3.210000, 2.866806, 12.000000, 0.887281, 6.283185, 3.416379
3.220000, 2.875768, 12.000000, 0.887283, 6.283185, 3.407418
3.230000, 2.884729, 12.000000, 0.887284, 6.283185, 3.398456
3.240000, 2.893691, 12.000000, 0.887286, 6.283185, 3.389495
3.250000, 2.902652, 12.000000, 0.887288, 6.283185, 3.380533
3.260000, 2.911614, 12.000000, 0.887289, 6.283185, 3.371571
3.270000, 2.920576, 12.000000, 0.887291, 6.283185, 3.362610
3.280000, 2.929537, 12.000000, 0.887293, 6.283185, 3.353648
3.290000, 2.938499, 12.000000, 0.887295, 6.283185, 3.344686
3.300000, 2.947461, 12.000000, 0.887296, 6.283185, 3.335725
3.310000, 2.956422, 12.000000, 0.887298, 6.283185, 3.326763
3.320000, 2.965384, 12.000000, 0.887300, 6.283185, 3.317801
3.330000, 2.974346, 12.000000, 0.887301, 6.283185, 3.308840
3.340000, 2.983307, 12.000000, 0.887303, 6.283185, 3.299878
3.350000, 2.992269, 12.000000, 0.887305, 6.283185, 3.290916
3.360000, 3.001231, 12.000000, 0.887307, 6.283185, 3.281954
3.370000, 3.010193, 12.000000, 0.887308, 6.283185, 3.272992
3.380000, 3.019155, 12.000000, 0.887310, 6.283185, 3.264031
3.390000, 3.028116, 12.000000, 0.887312, 6.283185, 3.255069
3.400000, 3.037078, 12.000000, 0.887313, 6.283185, 3.246107
3.410000, 3.046040, 12.000000, 0.887315, 6.283185, 3.237145
3.420000, 3.055002, 12.000000, 0.887317, 6.283185, 3.228183
3.430000, 3.063964, 12.000000, 0.887319, 6.283185, 3.219221
3.440000, 3.072926, 12.000000, 0.887320, 6.283185, 3.210259
3.450000, 3.081888, 12.000000, 0.887322, 6.283185, 3.201297
3.460000, 3.090850, 12.000000, 0.887324, 6.283185, 3.192335
3.470000, 3.099812, 12.000000, 0.887325, 6.283185, 3.183373
3.480000, 3.108774, 12.000000, 0.887327, 6.283185, 3.174411
3.490000, 3.117736, 12.000000, 0.887329, 6.283185, 3.165449
3.500000, 3.126698, 12.000000, 0.887331, 6.283185, 3.156487
3.510000, 3.135660, 12.000000, 0.887332, 6.283185, 3.147525
3.520000, 3.144622, 12.000000, 0.887334, 6.283185, 3.138563
3.530000, 3.153584, 12.000000, 0.887336, 6.283185, 3.129601
3.540000, 3.162546, 12.000000, 0.887337, 6.283185, 3.120639
3.550000, 3.171508, 12.000000, 0.887339, 6.283185, 3.111677
3.560000, 3.180470, 12.000000, 0.887341, 6.283185, 3.102715
3.570000, 3.189433, 12.000000, 0.887343, 6.283185, 3.093753
3.580000, 3.198395, 12.000000, 0.887344, 6.283185, 3.084791
3.590000, 3.207357, 12.000000, 0.887346, 6.283185, 3.075828
3.600000, 3.216319, 12.000000, 0.887348, 6.283185, 3.066866
3.610000, 3.225281, 12.000000, 0.887349, 6.283185, 3.057904
3.620000, 3.234244, 12.000000, 0.887351, 6.283185, 3.048942
3.630000, 3.243206, 12.000000, 0.887353, 6.283185, 3.039979
3.640000, 3.252168, 12.000000, 0.887355, 6.283185, 3.031017
3.650000, 3.261130, 12.000000, 0.887356, 6.283185, 3.022055
3.660000, 3.270093, 12.000000, 0.887358, 6.283185, 3.013093
3.670000, 3.279055, 12.000000, 0.887360, 6.283185, 3.004130
3.680000, 3.288017, 12.000000, 0.887361, 6.283185, 2.995168
3.690000, 3.296980, 12.000000, 0.887363, 6.283185, 2.986206
3.700000, 3.305942, 12.000000, 0.887365, 6.283185, 2.977243
3.710000, 3.314904, 12.000000, 0.887367, 6.283185, 2.968281
3.720000, 3.323867, 12.000000, 0.887368, 6.283185, 2.959318
3.730000, 3.332829, 12.000000, 0.887370, 6.283185, 2.950356
3.740000, 3.341792, 12.000000, 0.887372, 6.283185, 2.941394
3.750000, 3.350754, 12.000000, 0.887373, 6.283185, 2.932431
3.760000, 3.359717, 12.000000, 0.887375, 6.283185, 2.923469
3.770000, 3.368679, 12.000000, 0.887377, 6.283185, 2.914506
3.780000, 3.377642, 12.000000, 0.887379, 6.283185, 2.905544
3.790000, 3.386604, 12.000000, 0.887380, 6.283185, 2.896581
3.800000, 3.395567, 12.000000, 0.887382, 6.283185, 2.887619
3.810000, 3.404529, 12.000000, 0.887384, 6.283185, 2.878656
3.820000, 3.413492, 12.000000, 0.887385, 6.283185, 2.869693
3.830000, 3.422455, 12.000000, 0.887387, 6.283185, 2.860731
3.840000, 3.431417, 12.000000, 0.887389, 6.283185, 2.851768
3.850000, 3.440380, 12.000000, 0.887391, 6.283185, 2.842806
3.860000, 3.449342, 12.000000, 0.887392, 6.283185, 2.833843
3.870000, 3.458305, 12.000000, 0.887394, 6.283185, 2.824880
3.880000, 3.467268, 12.000000, 0.887396, 6.283185, 2.815917
3.890000, 3.476231, 12.000000, 0.887397, 6.283185, 2.806955
3.900000, 3.485193, 12.000000, 0.887399, 6.283185, 2.797992
3.910000, 3.494156, 12.000000, 0.887401, 6.283185, 2.789029
3.920000, 3.503119, 12.000000, 0.887403, 6.283185, 2.780067
3.930000, 3.512082, 12.000000, 0.887404, 6.283185, 2.771104
3.940000, 3.521044, 12.000000, 0.887406, 6.283185, 2.762141
3.950000, 3.530007, 12.000000, 0.887408, 6.283185, 2.753178
3.960000, 3.538970, 12.000000, 0.887409, 6.283185, 2.744215
3.970000, 3.547933, 12.000000, 0.887411, 6.283185, 2.735253
3.980000, 3.556896, 12.000000, 0.887413, 6.283185, 2.726290
3.990000, 3.565859, 12.000000, 0.887415, 6.283185, 2.717327
4.000000, 3.574821, 12.000000, 0.887416, 6.283185, 2.708364
4.010000, 3.583784, 12.000000, 0.887418, 6.283185, 2.699401
4.020000, 3.592747, 12.000000, 0.887420, 6.283185, 2.690438
4.030000, 3.601710, 12.000000, 0.887421, 6.283185, 2.681475
4.040000, 3.610673, 12.000000, 0.887423, 6.283185, 2.672512
4.050000, 3.619636, 12.000000, 0.887425, 6.283185, 2.663549
4.060000, 3.628599, 12.000000, 0.887427, 6.283185, 2.654586
4.070000, 3.637562, 12.000000, 0.887428, 6.283185, 2.645623
4.080000, 3.646525, 12.000000, 0.887430, 6.283185, 2.636660
4.090000, 3.655488, 12.000000, 0.887432, 6.283185, 2.627697
4.100000, 3.664451, 12.000000, 0.887433, 6.283185, 2.618734
4.110000, 3.673414, 12.000000, 0.887435, 6.283185, 2.609771
4.120000, 3.682377, 12.000000, 0.887437, 6.283185, 2.600808
4.130000, 3.691341, 12.000000, 0.887438, 6.283185, 2.591845
4.140000, 3.700304, 12.000000, 0.887440, 6.283185, 2.582882
4.150000, 3.709267, 12.000000, 0.887442, 6.283185, 2.573918
4.160000, 3.718230, 12.000000, 0.887444, 6.283185, 2.564955
4.170000, 3.727193, 12.000000, 0.887445, 6.283185, 2.555992
4.180000, 3.736156, 12.000000, 0.887447, 6.283185, 2.547029
4.190000, 3.745120, 12.000000, 0.887449, 6.283185, 2.538066
4.200000, 3.754083, 12.000000, 0.887450, 6.283185, 2.529102
4.210000, 3.763046, 12.000000, 0.887452, 6.283185, 2.520139
4.220000, 3.772009, 12.000000, 0.887454, 6.283185, 2.511176
4.230000, 3.780973, 12.000000, 0.887456, 6.283185, 2.502213
4.240000, 3.789936, 12.000000, 0.887457, 6.283185, 2.493249
4.250000, 3.798899, 12.000000, 0.887459, 6.283185, 2.484286
4.260000, 3.807863, 12.000000, 0.887461, 6.283185, 2.475323
4.270000, 3.816826, 12.000000, 0.887462, 6.283185, 2.466359
4.280000, 3.825789, 12.000000, 0.887464, 6.283185, 2.457396
4.290000, 3.834753, 12.000000, 0.887466, 6.283185, 2.448432
4.300000, 3.843716, 12.000000, 0.887468, 6.283185, 2.439469
4.310000, 3.852680, 12.000000, 0.887469, 6.283185, 2.430506
4.320000, 3.861643, 12.000000, 0.887471, 6.283185, 2.421542
4.330000, 3.870607, 12.000000, 0.887473, 6.283185, 2.412579
4.340000, 3.879570, 12.000000, 0.887474, 6.283185, 2.403615
4.350000, 3.888534, 12.000000, 0.887476, 6.283185, 2.394652
4.360000, 3.897497, 12.000000, 0.887478, 6.283185, 2.385688
4.370000, 3.906461, 12.000000, 0.887480, 6.283185, 2.376725
4.380000, 3.915424, 12.000000, 0.887481, 6.283185, 2.367761
4.390000, 3.924388, 12.000000, 0.887483, 6.283185, 2.358797
4.400000, 3.933351, 12.000000, 0.887485, 6.283185, 2.349834
4.410000, 3.942315, 12.000000, 0.887486, 6.283185, 2.340870
4.420000, 3.951279, 12.000000, 0.887488, 6.283185, 2.331907
4.430000, 3.960242, 12.000000, 0.887490, 6.283185, 2.322943
4.440000, 3.969206, 12.000000, 0.887492, 6.283185, 2.313979
4.450000, 3.978170, 12.000000, 0.887493, 6.283185, 2.305016
4.460000, 3.987133, 12.000000, 0.887495, 6.283185, 2.296052
4.470000, 3.996097, 12.000000, 0.887497, 6.283185, 2.287088
4.480000, 4.005061, 12.000000, 0.887498, 6.283185, 2.278125
4.490000, 4.014024, 12.000000, 0.887500, 6.283185, 2.269161
4.500000, 4.022988, 12.000000, 0.887502, 6.283185, 2.260197
4.510000, 4.031952, 12.000000, 0.887504, 6.283185, 2.251233
4.520000, 4.040916, 12.000000, 0.887505, 6.283185, 2.242270
4.530000, 4.049880, 12.000000, 0.887507, 6.283185, 2.233306
4.540000, 4.058843, 12.000000, 0.887509, 6.283185, 2.224342
4.550000, 4.067807, 12.000000, 0.887510, 6.283185, 2.215378
4.560000, 4.076771, 12.000000, 0.887512, 6.283185, 2.206414
4.570000, 4.085735, 12.000000, 0.887514, 6.283185, 2.197450
4.580000, 4.094699, 12.000000, 0.887516, 6.283185, 2.188486
4.590000, 4.103663, 12.000000, 0.887517, 6.283185, 2.179522
4.600000, 4.112627, 12.000000, 0.887519, 6.283185, 2.170559
4.610000, 4.121591, 12.000000, 0.887521, 6.283185, 2.161595
4.620000, 4.130555, 12.000000, 0.887522, 6.283185, 2.152631
4.630000, 4.139519, 12.000000, 0.887524, 6.283185, 2.143667
4.640000, 4.148483, 12.000000, 0.887526, 6.283185, 2.134703
4.650000, 4.157447, 12.000000, 0.887528, 6.283185, 2.125739
4.660000, 4.166411, 12.000000, 0.887529, 6.283185, 2.116775
4.670000, 4.175375, 12.000000, 0.887531, 6.283185, 2.107811
4.680000, 4.184339, 12.000000, 0.887533, 6.283185, 2.098846
4.690000, 4.193303, 12.000000, 0.887534, 6.283185, 2.089882
4.700000, 4.202267, 12.000000, 0.887536, 6.283185, 2.080918
4.710000, 4.211231, 12.000000, 0.887538, 6.283185, 2.071954
4.720000, 4.220195, 12.000000, 0.887540, 6.283185, 2.062990
4.730000, 4.229159, 12.000000, 0.887541, 6.283185, 2.054026
4.740000, 4.238124, 12.000000, 0.887543, 6.283185, 2.045062
4.750000, 4.247088, 12.000000, 0.887545, 6.283185, 2.036097
4.760000, 4.256052, 12.000000, 0.887546, 6.283185, 2.027133
4.770000, 4.265016, 12.000000, 0.887548, 6.283185, 2.018169
4.780000, 4.273981, 12.000000, 0.887550, 6.283185, 2.009205
4.790000, 4.282945, 12.000000, 0.887552, 6.283185, 2.000241
4.800000, 4.291909, 12.000000, 0.887553, 6.283185, 1.991276
4.810000, 4.300873, 12.000000, 0.887555, 6.283185, 1.982312
4.820000, 4.309838, 12.000000, 0.887557, 6.283185, 1.973348
4.830000, 4.318802, 12.000000, 0.887558, 6.283185, 1.964383
4.840000, 4.327766, 12.000000, 0.887560, 6.283185, 1.955419
4.850000, 4.336731, 12.000000, 0.887562, 6.283185, 1.946455
4.860000, 4.345695, 12.000000, 0.887564, 6.283185, 1.937490
4.870000, 4.354660, 12.000000, 0.887565, 6.283185, 1.928526
4.880000, 4.363624, 12.000000, 0.887567, 6.283185, 1.919561
4.890000, 4.372588, 12.000000, 0.887569, 6.283185, 1.910597
4.900000, 4.381553, 12.000000, 0.887570, 6.283185, 1.901632
4.910000, 4.390517, 12.000000, 0.887572, 6.283185, 1.892668
4.920000, 4.399482, 12.000000, 0.887574, 6.283185, 1.883704
4.930000, 4.408446, 12.000000, 0.887576, 6.283185, 1.874739
4.940000, 4.417411, 12.000000, 0.887577, 6.283185, 1.865774
4.950000, 4.426375, 12.000000, 0.887579, 6.283185, 1.856810
4.960000, 4.435340, 12.000000, 0.887581, 6.283185, 1.847845
4.970000, 4.444304, 12.000000, 0.887582, 6.283185, 1.838881
4.980000, 4.453269, 12.000000, 0.887584, 6.283185, 1.829916
4.990000, 4.462234, 12.000000, 0.887586, 6.283185, 1.820952
5.000000, 4.471198, 12.000000, 0.887588, 6.283185, 1.811987
5.010000, 4.480163, 12.000000, 0.887589, 6.283185, 1.803022
5.020000, 4.489128, 12.000000, 0.887591, 6.283185, 1.794058
5.030000, 4.498092, 12.000000, 0.887593, 6.283185, 1.785093
5.040000, 4.507057, 12.000000, 0.887594, 6.283185, 1.776128
5.050000, 4.516022, 12.000000, 0.887596, 6.283185, 1.767164
5.060000, 4.524986, 12.000000, 0.887598, 6.283185, 1.758199
5.070000, 4.533951, 12.000000, 0.887600, 6.283185, 1.749234
5.080000, 4.542916, 12.000000, 0.887601, 6.283185, 1.740269
5.090000, 4.551881, 12.000000, 0.887603, 6.283185, 1.731305
